9.964591141529208773e-01
9.964803097359347106e-01
9.969868094870800723e-01
9.983314831062424233e-01
9.975674963573857301e-01
9.963734895047848816e-01
9.957480227432149444e-01
9.955364242279934883e-01
9.957341876052993035e-01
9.964419520425666921e-01
9.980909427168183079e-01
9.970307986529458599e-01
9.956485560095752474e-01
9.948509070647562069e-01
9.944614507858253738e-01
9.944467675170978183e-01
9.948424381951074258e-01
9.957793371802728943e-01
9.977680150298445794e-01
9.963934030358791993e-01
9.947821301022576890e-01
9.937793833694597012e-01
9.931855587912185035e-01
9.929449559624085042e-01
9.930579194868661697e-01
9.935712649485483050e-01
9.946097356967422698e-01
9.965656846591384177e-01
9.962414997274731121e-01
9.941143588369819595e-01
9.927474642153939488e-01
9.918287915604435678e-01
9.912631578192139248e-01
9.910191386566565841e-01
9.910993379802057746e-01
9.915366310836700725e-01
9.924079024439811381e-01
9.938904492200736351e-01
9.966151788032029391e-01
9.947667710620646808e-01
9.925243600347232187e-01
9.909775473987216809e-01
9.898645951416121802e-01
9.890915223142351387e-01
9.886190412528524929e-01
9.884353586445843165e-01
9.885482254088281406e-01
9.889851267462047568e-01
9.898012917950700373e-01
9.911045851362932924e-01
9.931450431697071979e-01
9.971175168938569700e-01
9.929153802977179755e-01
9.905000051347560008e-01
9.887328021600418904e-01
9.873870473359948052e-01
9.863701460401385068e-01
9.856373529587568738e-01
9.851675988335107936e-01
9.849546805573886621e-01
9.850041450730049331e-01
9.853333085014923665e-01
9.859742609796194879e-01
9.869818056503667503e-01
9.884533702744661143e-01
9.905897479226384306e-01
9.940082398576335354e-01
9.926334803811964758e-01
9.893800497553901785e-01
9.870181250345035906e-01
9.851646626579471100e-01
9.836780362740421557e-01
9.824885075531967216e-01
9.815577173200925598e-01
9.808642419915565291e-01
9.803973826849916584e-01
9.801543131098020556e-01
9.801389320538446137e-01
9.803618489289673832e-01
9.808414488203202053e-01
9.816064404798717780e-01
9.827010830246103446e-01
9.841963446903637669e-01
9.862172668657275265e-01
9.890307409986240916e-01
9.963357981139934205e-01
9.898615507385529755e-01
9.863242662660564042e-01
9.836218022579639175e-01
9.814216345330212254e-01
9.795864173189126056e-01
9.780438831341374817e-01
9.767513547539715679e-01
9.756821915159477054e-01
9.748195805766332045e-01
9.741533670815673007e-01
9.736783445649374036e-01
9.733933433535940649e-01
9.733008206090031367e-01
9.734068280504684090e-01
9.737213365180713565e-01
9.742589868871015524e-01
9.750404591164733015e-01
9.760948762020352776e-01
9.774641582308307708e-01
9.792115246187654831e-01
9.814402742328132145e-01
9.843444862317958233e-01
9.884094999205541576e-01
9.899740770501902487e-01
9.849737048585578414e-01
9.813424278912281640e-01
9.783916924124265169e-01
9.758929910701296118e-01
9.737350070289030324e-01
9.718535542908578462e-01
9.702079614217109516e-01
9.687709600989437009e-01
9.675236749859179586e-01
9.664528853351186388e-01
9.655494233809500670e-01
9.648071953228138931e-01
9.642225705515232725e-01
9.637940053845982513e-01
9.635218288861069347e-01
9.634081524700146559e-01
9.634568865198396281e-01
9.636738635342765313e-01
9.640670831301872967e-01
9.646471140561023727e-01
9.654277184631858688e-01
9.664268154980740766e-01
9.676679989820456962e-01
9.691830241060952478e-01
9.710161273494629652e-01
9.732321740138654143e-01
9.759339385789440602e-01
9.793059395060269567e-01
9.837668060670151648e-01
9.881243358075285643e-01
9.818333061048968302e-01
9.773376635100164966e-01
9.736603229477142074e-01
9.705051799030124382e-01
9.677318997721943150e-01
9.652602241412310269e-01
9.630390808618313203e-01
9.610336724624315430e-01
9.592191671381730123e-01
9.575772706559837477e-01
9.560942144620880878e-01
